Year,Date,Bottineau,Carrington,Dickinson,Fargo,Grand Forks,Hettinger,Langdon,Minot,Streeter,Williston,Average
2011,6/7/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,6/8/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,6/9/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,6/10/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,6/11/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,6/12/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,6/13/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,6/14/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,6/15/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,6/16/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,6/17/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,6/18/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,6/19/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,6/20/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,6/21/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,6/22/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,6/23/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,6/24/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,6/25/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,6/26/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,6/27/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,6/28/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,6/29/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,6/30/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,7/1/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,7/2/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,7/3/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,7/4/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,7/5/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,7/6/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,7/7/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,7/8/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,7/9/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,7/10/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,7/11/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,7/12/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,7/13/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,7/14/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,7/15/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,7/16/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,7/17/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,7/18/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,7/19/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,7/20/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,7/21/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,7/22/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,7/23/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,7/24/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,7/25/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,7/26/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,7/27/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,7/28/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,7/29/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,7/30/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,7/31/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,8/1/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,8/2/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,8/3/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,8/4/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,8/5/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,8/6/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,8/7/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,8/8/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,8/9/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,8/10/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,8/11/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,8/12/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,8/13/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,8/14/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,8/15/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,8/16/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,8/17/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,8/18/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,8/19/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,8/20/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,8/21/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,8/22/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,8/23/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,8/24/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,8/25/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,8/26/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,8/27/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,8/28/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,8/29/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,8/30/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,8/31/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,9/1/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,9/2/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,9/3/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,9/4/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,9/5/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,9/6/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,9/7/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,9/8/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,9/9/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,9/10/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,9/11/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,9/12/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,9/13/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,9/14/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,9/15/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,9/16/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,9/17/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,9/18/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,9/19/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,9/20/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,9/21/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,9/22/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,9/23/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,9/24/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,9/25/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,9/26/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,9/27/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,9/28/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,9/29/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,9/30/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,10/1/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,10/2/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,10/3/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,10/4/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,10/5/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,10/6/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,10/7/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,10/8/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,10/9/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,10/10/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,10/11/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,10/12/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,10/13/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,10/14/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,10/15/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,10/16/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,10/17/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,10/18/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,10/19/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,10/20/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,10/21/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,10/22/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,10/23/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,10/24/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,10/25/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,10/26/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,10/27/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,10/28/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,10/29/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,10/30/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,10/31/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,11/1/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,11/2/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,11/3/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,11/4/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,11/5/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,11/6/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.00,1.7
2011,11/7/2011,39.00,0.00,24.00,0.00,0.00,0.00,15.00,13.00,0.00,79.00,17
2011,11/8/2011,47.00,0.00,15.00,0.00,0.00,0.00,19.00,8.00,0.00,75.00,16.4
2011,11/9/2011,26.00,0.00,0.00,0.00,0.00,0.00,11.00,0.00,0.00,50.00,8.7
2011,11/10/2011,23.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,44.00,7.1
2011,11/11/2011,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,2.4
2011,11/12/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,11/13/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,11/14/2011,7.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,1.7
2011,11/15/2011,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.5
2011,11/16/2011,49.00,42.00,7.00,4.00,10.00,0.00,9.00,55.00,32.00,35.00,24.3
2011,11/17/2011,51.00,42.00,2.00,3.00,13.00,0.00,5.00,52.00,40.00,32.00,24
2011,11/18/2011,57.00,35.00,0.00,0.00,10.00,1.00,3.00,49.00,30.00,26.00,21.1
2011,11/19/2011,60.00,32.00,0.00,0.00,7.00,0.00,5.00,47.00,24.00,22.00,19.7
2011,11/20/2011,82.00,33.00,39.00,0.00,5.00,51.00,7.00,70.00,31.00,57.00,37.5
2011,11/21/2011,89.00,33.00,34.00,0.00,3.00,47.00,6.00,73.00,36.00,53.00,37.4
2011,11/22/2011,85.00,29.00,26.00,0.00,2.00,44.00,3.00,68.00,32.00,47.00,33.6
2011,11/23/2011,81.00,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.3
2011,11/24/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,11/25/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,11/26/2011,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.7
2011,11/27/2011,0.00,30.00,0.00,0.00,0.00,0.00,13.00,0.00,6.00,0.00,4.9
2011,11/28/2011,0.00,19.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,2.5
2011,11/29/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,11/30/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,12/1/2011,4.00,5.00,34.00,3.00,0.00,30.00,0.00,17.00,22.00,48.00,16.3
2011,12/2/2011,5.00,3.00,33.00,0.00,0.00,40.00,0.00,17.00,24.00,43.00,16.5
2011,12/3/2011,0.00,0.00,23.00,0.00,0.00,21.00,0.00,0.00,11.00,34.00,8.9
2011,12/4/2011,0.00,0.00,20.00,0.00,0.00,19.00,0.00,0.00,9.00,33.00,8.1
2011,12/5/2011,20.00,5.00,71.00,0.00,0.00,49.00,0.00,43.00,28.00,77.00,29.3
2011,12/6/2011,19.00,6.00,68.00,2.00,0.00,47.00,0.00,42.00,34.00,74.00,29.2
2011,12/7/2011,14.00,0.00,55.00,0.00,0.00,37.00,0.00,31.00,28.00,64.00,22.9
2011,12/8/2011,12.00,0.00,58.00,0.00,0.00,62.00,0.00,29.00,23.00,89.00,27.3
2011,12/9/2011,9.00,0.00,53.00,0.00,0.00,59.00,0.00,24.00,18.00,82.00,24.5
2011,12/10/2011,8.00,0.00,48.00,0.00,0.00,54.00,0.00,20.00,15.00,77.00,22.2
2011,12/11/2011,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,2.7
2011,12/12/2011,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.00,2.4
2011,12/13/2011,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.00,2.9
2011,12/14/2011,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00,3.3
2011,12/15/2011,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,3.7
2011,12/16/2011,12.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,36.00,5
2011,12/17/2011,31.00,28.00,2.00,2.00,0.00,0.00,0.00,20.00,18.00,48.00,14.9
2011,12/18/2011,29.00,20.00,0.00,0.00,0.00,0.00,0.00,16.00,14.00,46.00,12.5
2011,12/19/2011,4.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,1.00,0.7
2011,12/20/2011,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.4
2011,12/21/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,12/22/2011,4.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,3.00,2.00,1.4
2011,12/23/2011,9.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,1.2
2011,12/24/2011,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.7
2011,12/25/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,12/26/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2011,12/27/2011,1.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.5
2011,12/28/2011,26.00,2.00,0.00,0.00,0.00,0.00,2.00,6.00,8.00,0.00,4.4
2011,12/29/2011,96.00,0.00,0.00,0.00,22.00,0.00,0.00,8.00,0.00,0.00,12.6
2011,12/30/2011,139.00,22.00,0.00,3.00,21.00,0.00,34.00,41.00,16.00,0.00,27.6
2011,12/31/2011,147.00,41.00,0.00,71.00,71.00,0.00,84.00,63.00,3.00,0.00,48
2012,1/1/2012,136.00,46.00,0.00,89.00,125.00,0.00,77.00,53.00,12.00,0.00,53.8
2012,1/2/2012,126.00,41.00,0.00,79.00,114.00,0.00,80.00,46.00,10.00,0.00,49.6
2012,1/3/2012,120.00,40.00,0.00,76.00,109.00,0.00,77.00,39.00,8.00,0.00,46.9
2012,1/4/2012,65.00,0.00,0.00,70.00,102.00,0.00,60.00,0.00,0.00,0.00,29.7
2012,1/5/2012,38.00,0.00,0.00,67.00,99.00,0.00,57.00,0.00,0.00,0.00,26.1
2012,1/6/2012,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2012,1/7/2012,0.00,0.00,0.00,0.00,0.00,0.00,9.00,0.00,0.00,0.00,0.9
2012,1/8/2012,0.00,0.00,0.00,0.00,0.00,0.00,7.00,0.00,0.00,0.00,0.7
2012,1/9/2012,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.1
2012,1/10/2012,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2012,1/11/2012,0.00,0.00,15.00,0.00,0.00,18.00,0.00,0.00,18.00,0.00,5.1
2012,1/12/2012,10.00,4.00,29.00,0.00,0.00,32.00,5.00,3.00,29.00,2.00,11.4
2012,1/13/2012,9.00,5.00,30.00,0.00,0.00,30.00,6.00,2.00,28.00,3.00,11.3
2012,1/14/2012,44.00,14.00,52.00,19.00,23.00,29.00,27.00,33.00,31.00,32.00,30.4
2012,1/15/2012,40.00,22.00,45.00,43.00,37.00,23.00,33.00,27.00,35.00,28.00,33.3
2012,1/16/2012,35.00,13.00,37.00,36.00,31.00,3.00,27.00,9.00,24.00,23.00,23.8
2012,1/17/2012,34.00,13.00,38.00,32.00,27.00,18.00,24.00,8.00,37.00,24.00,25.5
2012,1/18/2012,43.00,12.00,44.00,30.00,26.00,19.00,25.00,16.00,39.00,37.00,29.1
2012,1/19/2012,58.00,29.00,50.00,34.00,37.00,19.00,45.00,43.00,41.00,44.00,40
2012,1/20/2012,55.00,27.00,60.00,31.00,34.00,37.00,42.00,39.00,39.00,46.00,41
2012,1/21/2012,53.00,24.00,89.00,30.00,33.00,108.00,38.00,37.00,56.00,57.00,52.5
2012,1/22/2012,50.00,20.00,83.00,27.00,29.00,100.00,36.00,34.00,51.00,53.00,48.3
2012,1/23/2012,68.00,95.00,84.00,77.00,52.00,134.00,72.00,41.00,163.00,50.00,83.6
2012,1/24/2012,66.00,88.00,82.00,76.00,53.00,128.00,69.00,40.00,151.00,48.00,80.1
2012,1/25/2012,64.00,80.00,76.00,74.00,50.00,121.00,64.00,35.00,145.00,42.00,75.1
2012,1/26/2012,1.00,59.00,0.00,75.00,49.00,0.00,53.00,0.00,131.00,0.00,36.8
2012,1/27/2012,20.00,49.00,0.00,102.00,37.00,0.00,91.00,0.00,17.00,0.00,31.6
2012,1/28/2012,58.00,43.00,4.00,95.00,53.00,0.00,106.00,8.00,10.00,0.00,37.7
2012,1/29/2012,86.00,59.00,0.00,106.00,51.00,0.00,113.00,12.00,8.00,0.00,43.5
2012,1/30/2012,111.00,86.00,0.00,108.00,70.00,0.00,133.00,16.00,20.00,0.00,54.4
2012,1/31/2012,106.00,73.00,0.00,105.00,68.00,0.00,128.00,0.00,0.00,0.00,48
2012,2/1/2012,107.00,64.00,0.00,104.00,67.00,0.00,126.00,0.00,0.00,0.00,46.8
2012,2/2/2012,103.00,54.00,0.00,103.00,64.00,0.00,121.00,0.00,0.00,0.00,44.5
2012,2/3/2012,103.00,53.00,0.00,103.00,64.00,0.00,118.00,0.00,0.00,0.00,44.1
2012,2/4/2012,104.00,52.00,0.00,104.00,65.00,0.00,116.00,0.00,0.00,0.00,44.1
2012,2/5/2012,106.00,51.00,0.00,105.00,64.00,0.00,113.00,0.00,0.00,0.00,43.9
2012,2/6/2012,98.00,37.00,0.00,103.00,61.00,0.00,95.00,0.00,0.00,0.00,39.4
2012,2/7/2012,96.00,34.00,0.00,100.00,58.00,0.00,91.00,0.00,0.00,2.00,38.1
2012,2/8/2012,96.00,32.00,0.00,98.00,57.00,4.00,88.00,0.00,0.00,6.00,38.1
2012,2/9/2012,134.00,51.00,0.00,80.00,12.00,2.00,170.00,0.00,0.00,0.00,44.9
2012,2/10/2012,130.00,48.00,0.00,75.00,8.00,0.00,165.00,0.00,0.00,0.00,42.6
2012,2/11/2012,129.00,46.00,0.00,73.00,7.00,0.00,163.00,0.00,0.00,0.00,41.8
2012,2/12/2012,127.00,45.00,0.00,71.00,5.00,0.00,160.00,0.00,0.00,0.00,40.8
2012,2/13/2012,124.00,40.00,0.00,65.00,1.00,0.00,155.00,0.00,0.00,0.00,38.5
2012,2/14/2012,123.00,37.00,0.00,59.00,0.00,0.00,151.00,0.00,0.00,0.00,37
2012,2/15/2012,124.00,34.00,7.00,58.00,0.00,36.00,148.00,0.00,0.00,5.00,41.2
2012,2/16/2012,150.00,35.00,19.00,60.00,2.00,31.00,152.00,20.00,26.00,16.00,51.1
2012,2/17/2012,150.00,33.00,10.00,62.00,0.00,9.00,150.00,16.00,17.00,11.00,45.8
2012,2/18/2012,149.00,32.00,10.00,61.00,0.00,8.00,147.00,16.00,13.00,13.00,44.9
2012,2/19/2012,147.00,26.00,0.00,56.00,0.00,0.00,143.00,0.00,0.00,0.00,37.2
2012,2/20/2012,145.00,16.00,0.00,14.00,0.00,0.00,139.00,0.00,0.00,0.00,31.4
2012,2/21/2012,130.00,13.00,0.00,107.00,99.00,0.00,137.00,0.00,0.00,0.00,48.6
2012,2/22/2012,137.00,19.00,0.00,136.00,103.00,0.00,152.00,0.00,4.00,0.00,55.1
2012,2/23/2012,159.00,40.00,32.00,143.00,105.00,12.00,155.00,0.00,0.00,20.00,66.6
2012,2/24/2012,189.00,46.00,148.00,160.00,133.00,166.00,153.00,74.00,25.00,29.00,112.3
2012,2/25/2012,188.00,45.00,146.00,167.00,132.00,163.00,150.00,78.00,24.00,27.00,112
